202312051655
baigai
x
yagura
wiper_drive,others,1528,9,3,6,win
shooter_h3_d,myself,1097,5,4,2,win
shooter_spla,others,1251,12,9,5,win
blaster_crash,others,1106,12,5,6,win
shooter_modelar_rg,others,1989,8,7,6,lose
wiper_drive,others,1106,7,1,4,lose
maneuver_spla_collabo,others,892,8,9,4,lose
blaster_long,others,1027,3,6,3,lose
a_x,a_y,a_sp,a_life,b_x,b_y,b_sp,b_life,y_x,y_y,y_sp,y_life,x_x,x_y,x_sp,x_life,u_x,u_y,u_sp,u_life,r_x,r_y,r_sp,r_life,d_x,d_y,d_sp,d_life,l_x,l_y,l_sp,l_life
1012,287,3,1,987,192,66,1,1171,234,nan,1,1187,260,9,1,909,327,nan,1,1156,564,0,1,991,443,66,1,912,427,6,1
1014,300,3,1,999,191,nan,1,1180,229,nan,1,nan,nan,9,1,895,360,nan,1,1151,576,0,1,960,461,61,1,922,451,6,1
1009,309,1,1,1001,186,nan,1,1190,232,nan,1,1206,258,9,1,884,395,nan,1,1147,579,0,1,929,479,68,1,951,485,6,1
1011,309,5,1,988,189,63,1,1181,244,nan,1,nan,nan,nan,1,877,425,nan,1,1155,569,0,1,905,496,68,1,964,505,6,1
1019,309,5,1,991,194,93,1,1164,246,nan,1,nan,nan,nan,1,875,438,nan,1,1159,580,0,1,887,520,68,1,950,522,6,1
1015,323,5,1,992,195,91,1,1149,245,nan,1,1165,270,3,1,881,447,nan,1,1154,585,0,1,869,526,68,1,915,516,6,1
1008,333,5,1,1004,200,96,1,1133,245,nan,1,1149,270,5,1,900,461,nan,1,1154,582,0,1,1153,568,68,1,894,521,6,1
986,364,nan,1,1015,222,9,1,1116,246,nan,1,nan,nan,nan,1,931,481,nan,1,1154,582,0,1,1153,568,68,1,885,535,6,1
962,391,nan,1,1009,236,99,1,1104,258,nan,1,nan,nan,9,1,963,480,nan,1,1152,591,0,1,1151,577,68,1,875,547,6,1
954,408,3,1,1030,261,66,1,1100,275,nan,1,nan,nan,6,1,983,452,nan,1,1152,592,0,1,863,547,68,1,864,560,6,1
950,427,9,1,1050,283,66,1,1093,308,nan,1,nan,nan,nan,1,983,423,nan,1,1152,592,0,1,870,556,68,1,848,557,6,1
944,424,9,1,1034,282,51,1,1084,341,nan,1,nan,nan,nan,1,992,430,nan,1,1146,591,0,1,879,581,68,1,834,567,6,1
926,428,63,1,1013,292,6,1,1081,358,nan,1,1082,216,nan,1,1023,445,nan,1,1137,591,0,1,885,591,68,1,832,591,66,1
908,444,63,1,1008,302,6,1,1075,365,nan,1,1091,230,1,1,1058,448,nan,1,1134,591,4,1,887,592,68,1,855,627,66,1
878,452,61,1,1011,315,63,1,1076,359,nan,1,1101,242,1,1,1074,429,nan,1,1129,591,8,1,888,603,62,1,886,652,66,1
849,432,63,1,1016,328,63,1,1085,342,nan,1,1110,248,5,1,1066,413,nan,1,1130,591,7,1,893,655,62,1,895,668,66,1
849,409,65,1,849,410,61,1,1091,328,nan,1,1116,246,5,1,1066,401,nan,1,1138,588,1,1,896,640,62,1,886,671,61,1
857,396,6,1,1033,374,65,1,1091,322,nan,1,nan,nan,6,1,1077,396,nan,1,1145,583,1,1,891,625,63,1,874,657,6,1
864,391,5,1,864,391,6,1,1090,322,nan,1,1132,219,6,1,1089,391,0,1,1147,580,1,1,873,595,63,1,854,626,62,1
873,395,9,1,1066,384,6,1,1090,322,nan,1,1142,207,nan,1,1097,387,0,1,1140,589,2,1,845,574,63,1,833,627,63,1
898,418,9,1,898,418,6,1,1090,322,nan,1,1150,196,nan,1,1128,585,0,1,1130,599,nan,1,831,544,63,1,817,629,69,1
908,425,9,1,1083,398,66,1,1090,323,nan,1,1150,202,nan,1,819,597,0,1,1118,606,20,1,831,518,63,1,821,609,69,1
942,428,9,1,941,428,66,1,1090,323,nan,1,nan,nan,nan,1,1111,601,0,1,1112,615,21,1,843,508,63,1,841,605,69,1
971,408,9,1,971,408,66,1,1090,323,nan,1,nan,nan,nan,1,1090,598,nan,1,1091,612,23,1,853,512,63,1,859,590,69,1
991,397,9,1,1144,368,6,1,1090,323,nan,1,1129,240,nan,1,1096,388,nan,1,1081,606,24,1,864,519,63,1,1097,401,65,1
1004,408,9,1,1155,372,6,1,1090,323,nan,1,1115,225,nan,1,1076,561,nan,1,1077,575,24,1,871,529,63,1,880,519,66,1
1033,421,9,1,1163,370,6,1,1090,323,nan,1,1114,208,nan,1,895,496,4,1,1082,535,25,1,879,525,63,1,897,509,69,1
1051,414,9,1,1170,380,6,1,1090,323,nan,1,1110,208,3,1,912,504,8,1,1079,520,2,1,886,519,63,1,914,517,nan,1
1068,416,9,1,1175,392,69,1,1090,323,nan,1,1115,221,6,1,917,525,8,1,1070,514,2,1,918,525,63,1,919,538,2,1
1097,410,9,1,1096,410,6,1,1090,323,nan,1,1127,232,nan,1,1074,493,0,1,1075,507,2,1,1074,493,63,1,908,545,9,1
1074,395,9,1,1191,407,6,1,1090,323,nan,1,1122,246,nan,1,1096,388,0,1,1080,508,2,1,854,562,63,1,923,515,6,1
1061,400,9,1,1199,416,nan,1,1090,323,nan,1,1108,254,nan,1,1072,487,0,1,1073,501,3,1,849,563,63,1,952,511,6,1
1060,399,9,1,1196,428,nan,1,1090,323,nan,1,1087,266,nan,1,1096,388,0,1,1073,489,5,1,857,552,63,1,968,525,6,1
1059,397,9,1,1186,437,nan,1,1090,323,nan,1,1052,288,nan,1,1096,388,0,1,1076,478,nan,1,881,531,63,1,981,538,6,1
1059,397,9,1,1177,446,6,1,nan,nan,nan,1,1034,299,nan,1,1096,388,0,1,1078,476,nan,1,905,508,63,1,992,551,6,1
1058,397,9,1,1176,458,6,1,1090,323,nan,1,1018,296,nan,1,1096,388,0,1,1081,484,42,1,922,479,63,1,1006,556,nan,1
1058,397,9,1,1183,469,6,1,1090,323,nan,1,1004,292,nan,1,1096,388,0,1,1072,510,44,1,933,446,63,1,1003,547,9,1
1058,397,9,1,1194,476,63,1,1090,323,nan,1,1019,272,nan,1,1096,388,0,1,1065,549,47,1,927,415,63,1,974,518,82,1
1058,397,9,1,1207,476,6,1,1090,323,nan,1,1038,260,nan,1,1096,388,0,1,1069,578,48,1,927,394,63,1,952,479,89,1
1058,397,9,1,1207,463,6,1,1090,323,nan,1,1056,258,nan,1,1096,388,0,1,1080,588,1,1,933,381,63,1,940,455,86,1
1058,397,9,1,1201,450,65,1,1090,323,nan,1,1069,258,nan,1,1096,388,0,1,1091,592,2,1,940,375,63,1,925,449,89,1
1058,397,9,1,1205,440,6,1,1090,323,nan,1,1092,255,3,1,1096,388,0,1,1100,594,2,1,946,373,63,1,912,463,90,1
1058,397,9,1,1210,428,9,1,nan,nan,nan,1,1112,241,nan,1,1096,388,0,1,1109,585,2,1,953,365,1,1,930,492,90,1
1058,397,9,1,1216,418,9,1,nan,nan,nan,1,1128,238,nan,1,1096,388,0,1,1117,574,3,1,978,355,1,1,971,514,9,1
1058,397,9,1,1223,409,93,1,nan,nan,nan,1,1141,236,nan,1,1096,388,0,1,1128,559,4,1,1008,360,1,1,1004,513,9,1
1058,397,nan,1,1230,399,93,1,nan,nan,nan,1,1170,234,nan,1,1142,511,0,1,1143,525,nan,1,1010,359,1,1,1016,504,nan,1
1058,397,nan,1,1238,390,9,1,nan,nan,nan,1,1226,229,nan,1,1027,493,0,1,1164,494,8,1,1001,363,1,1,1029,506,nan,1
1058,397,nan,1,1245,391,9,1,nan,nan,nan,1,1247,227,nan,1,1182,465,0,1,1184,479,nan,1,988,361,1,1,1021,519,nan,1
1058,397,nan,1,1215,390,95,1,nan,nan,nan,1,1248,227,3,1,1193,457,0,1,1194,471,nan,1,976,358,1,1,1002,522,nan,1
1058,397,nan,1,1189,378,9,1,nan,nan,nan,1,1253,228,nan,1,1195,448,0,1,1196,462,nan,1,966,354,1,1,985,510,nan,1
1058,397,nan,1,1164,370,9,1,nan,nan,nan,1,1260,231,nan,1,1196,439,0,1,1197,453,nan,1,1197,439,1,1,949,490,nan,1
1058,397,6,1,1136,352,nan,1,nan,nan,nan,1,1263,238,nan,1,909,460,0,1,1190,453,nan,1,920,370,1,1,911,473,nan,1
1058,397,6,1,1122,335,nan,1,1891,107,nan,1,1266,244,nan,1,880,445,0,1,1181,463,nan,1,910,397,1,1,882,458,nan,1
1058,397,6,1,1117,319,nan,1,1822,123,nan,1,1269,248,nan,1,1169,447,0,1,1170,461,nan,1,921,416,1,1,866,458,nan,1
1058,397,nan,1,1113,291,nan,1,1777,130,nan,1,1269,247,9,1,1168,436,0,1,1169,450,nan,1,924,431,1,1,857,472,nan,1
1058,397,nan,1,1110,258,nan,1,1738,136,nan,1,1261,241,6,1,866,467,0,1,1170,439,nan,1,932,434,1,1,868,480,nan,1
1058,397,nan,1,1095,227,nan,1,1701,140,nan,1,1231,232,6,1,886,478,0,1,1169,427,nan,1,946,429,1,1,888,491,nan,1
1058,397,6,1,1064,213,nan,1,1672,143,nan,1,1183,225,6,1,1181,416,0,1,1182,430,nan,1,945,429,31,1,nan,nan,9,1
1058,397,66,1,1058,397,nan,1,1641,157,nan,1,nan,nan,61,1,1209,422,0,1,1210,436,80,1,947,432,1,1,nan,nan,9,1
nan,nan,66,1,nan,nan,nan,1,1615,173,nan,1,1132,228,63,1,984,430,nan,1,1217,421,80,1,957,431,1,1,986,444,9,1
nan,nan,61,1,nan,nan,nan,1,1586,185,nan,1,1122,230,63,1,24,691,nan,1,1194,407,81,1,25,691,1,1,1000,442,99,1
nan,nan,6,1,1022,152,nan,1,1544,192,nan,1,1116,230,63,1,311,624,nan,1,1167,390,84,1,1167,376,1,1,1008,439,9,1
nan,nan,6,1,1012,149,nan,1,1504,194,nan,1,nan,nan,63,1,595,556,nan,1,1162,370,80,1,1010,415,1,1,1011,429,96,1
1018,139,63,1,1017,139,nan,1,1469,195,nan,1,nan,nan,6,1,835,497,nan,1,1162,358,80,1,1032,410,4,1,836,510,nan,1
1027,131,63,1,1026,131,nan,1,1445,183,nan,1,nan,nan,69,1,936,471,nan,1,1157,353,87,1,1037,415,41,1,938,485,nan,1
nan,nan,61,1,1004,118,nan,1,1432,205,nan,1,1078,220,nan,1,937,469,nan,1,1152,349,87,1,1045,409,42,1,1046,422,nan,1
990,111,66,1,989,111,nan,1,1408,218,nan,1,1062,249,3,1,945,446,nan,1,1156,348,88,1,1051,408,42,1,948,459,nan,1
1785,289,6,1,1784,290,nan,1,1388,227,nan,1,1061,250,5,1,957,407,nan,1,1175,379,8,1,1055,403,43,1,1038,429,nan,1
1679,333,6,1,1679,333,nan,1,1370,233,nan,1,1063,246,6,1,970,379,nan,1,1182,416,8,1,1062,400,43,1,nan,nan,nan,1
1623,352,63,1,977,117,nan,1,1360,234,nan,1,1064,244,6,1,983,366,nan,1,1172,449,1,1,1064,404,46,1,1065,417,nan,1
1593,358,63,1,969,129,nan,1,1323,238,nan,1,1064,244,nan,1,1005,372,nan,1,1170,484,2,1,1062,411,46,1,1007,385,nan,1
1557,368,69,1,957,134,nan,1,1287,245,nan,1,1064,245,nan,1,981,369,nan,1,1179,514,2,1,1056,413,46,1,983,381,nan,1
1537,372,3,1,1536,372,nan,1,1273,254,nan,1,1060,252,3,1,941,381,nan,1,1167,537,3,1,1052,417,46,1,962,383,nan,1
1502,380,3,1,936,143,nan,1,1270,257,nan,1,1064,255,9,1,1143,550,8,1,1145,565,5,1,1045,431,46,1,934,403,6,1
1478,389,1,1,933,172,nan,1,1274,253,nan,1,1083,272,9,1,909,353,8,1,1130,576,5,1,1041,445,46,1,923,443,6,1
1470,402,nan,1,924,207,nan,1,1272,251,nan,1,1095,306,66,1,924,347,4,1,1113,575,5,1,1037,455,46,1,942,474,6,1
1447,428,1,1,910,239,nan,1,1261,255,nan,1,1101,341,66,1,939,348,nan,1,1098,559,5,1,1021,452,46,1,971,473,6,1
1434,449,nan,1,895,270,nan,1,1252,255,nan,1,1085,357,91,1,952,349,nan,1,1084,549,5,1,993,432,48,1,980,452,6,1
1426,461,9,1,878,300,nan,1,1232,259,nan,1,1080,363,63,1,965,349,nan,1,1078,537,8,1,980,414,48,1,981,426,6,1
1415,473,66,1,870,317,nan,1,1201,261,nan,1,1085,351,63,1,975,350,nan,1,1077,517,8,1,1076,503,49,1,nan,nan,6,1
1395,476,61,1,868,328,nan,1,1182,250,nan,1,1089,325,65,1,1069,475,nan,1,1071,489,7,1,977,364,49,1,nan,nan,6,1
1381,472,6,1,872,350,nan,1,1177,239,nan,1,1065,303,66,1,941,395,nan,1,1049,465,83,1,984,363,49,1,943,408,6,1
1367,467,6,1,878,383,nan,1,1176,239,nan,1,1039,291,66,1,945,411,nan,1,1030,451,84,1,1005,375,49,1,1006,388,6,1
1348,469,63,1,880,405,nan,1,1177,240,nan,1,1005,271,96,1,951,424,2,1,1006,439,84,1,1035,393,49,1,952,437,6,1
1309,474,65,1,891,408,nan,1,1190,236,nan,1,1003,269,91,1,988,427,3,1,989,442,87,1,1056,414,49,1,1058,427,6,1
1269,477,66,1,889,419,nan,1,1207,232,nan,1,1003,265,93,1,981,434,3,1,982,448,8,1,1056,431,49,1,999,480,nan,1
1232,476,6,1,886,430,nan,1,1226,229,nan,1,1006,251,93,1,976,499,3,1,980,454,44,1,1050,442,49,1,978,512,nan,1
1196,473,6,1,896,429,nan,1,1243,230,nan,1,1010,235,93,1,943,507,3,1,971,460,nan,1,1035,446,49,1,945,520,2,1
1168,452,6,1,896,438,nan,1,1257,238,nan,1,1015,219,96,1,941,512,3,1,969,465,nan,1,1013,439,49,1,943,525,2,1
1151,434,6,1,905,442,nan,1,1269,244,nan,1,1021,209,96,1,963,508,3,1,nan,nan,nan,1,1004,422,49,1,965,521,9,1
1143,433,6,1,896,440,nan,1,1275,254,nan,1,1022,209,nan,1,974,460,3,1,975,474,nan,1,1004,407,49,1,984,513,5,1
1131,432,9,1,890,432,69,1,1281,269,nan,1,1018,228,nan,1,997,490,nan,1,213,820,nan,1,1015,400,0,1,999,503,9,1
1117,431,6,1,890,432,9,1,nan,nan,nan,1,1016,256,nan,1,994,492,nan,1,213,820,nan,1,1038,393,0,1,996,505,9,1
1107,430,6,1,890,432,9,1,1268,264,nan,1,nan,nan,nan,1,982,510,nan,1,976,475,nan,1,1071,384,51,1,984,523,9,1
1108,426,6,1,890,432,9,1,nan,nan,nan,1,1000,322,nan,1,978,534,nan,1,976,475,nan,1,1101,375,51,1,980,547,0,1
1111,421,6,1,890,432,9,1,nan,nan,nan,1,999,329,nan,1,983,561,nan,1,976,475,nan,1,1125,367,2,1,985,574,0,1
1104,416,6,1,890,432,9,1,nan,nan,nan,1,999,329,nan,1,996,556,nan,1,976,475,nan,1,1131,352,2,1,998,569,0,1
1100,408,6,1,890,432,9,1,nan,nan,nan,1,997,343,nan,1,982,546,nan,1,976,475,nan,1,1131,338,nan,1,984,559,2,1
1109,409,6,1,890,432,9,1,nan,nan,nan,1,995,384,nan,1,975,461,4,1,976,475,nan,1,1136,325,nan,1,958,540,2,1
1123,408,6,1,890,432,9,1,1203,251,nan,1,998,429,nan,1,975,460,nan,1,976,475,nan,1,1139,314,5,1,nan,nan,nan,1
1135,394,6,1,890,432,9,1,1195,236,nan,1,1008,481,nan,1,917,466,nan,1,nan,nan,nan,1,1140,305,5,1,919,479,5,1
1147,390,6,1,890,432,9,1,1193,225,nan,1,986,522,nan,1,975,461,nan,1,976,475,nan,1,1140,286,5,1,882,478,6,1
1155,383,6,1,890,432,9,1,1193,222,nan,1,981,532,nan,1,845,456,nan,1,976,475,nan,1,845,456,nan,1,847,469,6,1
1158,370,6,1,890,432,9,1,1199,219,nan,1,981,532,nan,1,826,460,nan,1,976,475,nan,1,827,460,nan,1,828,473,2,1
1152,345,6,1,890,432,9,1,1214,214,nan,1,981,532,nan,1,821,460,20,1,976,475,nan,1,1142,192,nan,1,823,473,2,1
1138,317,6,1,890,432,9,1,1231,205,nan,1,995,531,nan,1,823,444,20,1,976,475,nan,1,1146,162,nan,1,825,457,23,1
1126,303,6,1,890,432,9,1,1243,206,nan,1,1013,522,nan,1,839,418,22,1,976,475,nan,1,1140,133,nan,1,841,431,29,1
1125,289,6,1,890,432,9,1,1247,216,nan,1,1019,518,nan,1,871,387,2,1,976,475,nan,1,1116,124,6,1,873,400,29,1
1126,276,6,1,1125,276,9,1,1249,214,nan,1,1023,515,nan,1,911,372,24,1,976,475,nan,1,911,372,6,1,913,385,2,1
1134,263,6,1,890,432,9,1,1249,208,nan,1,1015,528,nan,1,975,461,2,1,976,475,nan,1,944,361,6,1,946,373,0,1
1129,250,6,1,890,432,9,1,1245,206,nan,1,1015,538,nan,1,939,361,2,1,976,475,nan,1,939,361,6,1,941,374,33,1
1123,236,6,1,890,432,9,1,1239,204,nan,1,1014,536,nan,1,900,379,2,1,976,475,nan,1,900,379,61,1,902,393,33,1
1088,235,nan,1,890,432,9,1,1230,202,nan,1,1013,532,nan,1,859,403,2,1,976,475,nan,1,860,403,61,1,861,416,33,1
1047,232,nan,1,890,432,9,1,1214,200,nan,1,1013,532,nan,1,841,435,2,1,976,475,nan,1,842,435,61,1,843,448,33,1
1020,209,nan,1,890,432,9,1,1195,202,nan,1,1013,531,nan,1,975,460,2,1,976,475,nan,1,854,454,61,1,856,467,33,1
1018,170,nan,1,890,432,9,1,1181,204,nan,1,1013,531,nan,1,975,460,2,1,976,475,nan,1,1003,139,61,1,860,460,33,1
1022,138,nan,1,890,432,9,1,1172,209,nan,1,1013,531,nan,1,975,460,2,1,976,475,nan,1,923,170,61,1,868,435,33,1
1030,142,nan,1,1029,142,nan,1,1154,212,nan,1,1017,489,nan,1,860,405,28,1,nan,nan,0,1,820,213,61,1,862,417,33,1
1017,162,5,1,nan,nan,nan,1,1138,220,nan,1,1015,463,nan,1,866,421,28,1,nan,nan,0,1,696,275,61,1,868,434,33,1
nan,nan,5,1,nan,nan,nan,1,1122,227,nan,1,1016,461,nan,1,888,457,28,1,nan,nan,0,1,555,356,61,1,890,471,33,1
nan,nan,6,1,nan,nan,nan,1,1107,236,nan,1,1016,460,nan,1,nan,nan,28,1,nan,nan,0,1,413,451,61,1,916,495,33,1
nan,nan,6,1,nan,nan,9,1,1092,264,nan,1,1017,460,nan,1,114,695,28,1,nan,nan,0,1,287,549,61,1,912,504,nan,1
nan,nan,6,1,nan,nan,9,1,1080,296,nan,1,1035,444,nan,1,237,678,28,1,nan,nan,0,1,199,639,61,1,901,483,9,1
nan,nan,63,1,nan,nan,9,1,1073,316,nan,1,1042,412,nan,1,313,666,28,1,nan,nan,0,1,160,706,61,1,896,473,9,1
nan,nan,63,1,nan,nan,6,1,1066,333,nan,1,nan,nan,nan,1,350,657,28,1,nan,nan,0,1,164,711,61,1,901,491,40,1
nan,nan,63,1,1808,141,6,1,1063,342,nan,1,nan,nan,nan,1,397,646,28,1,nan,nan,0,1,174,708,61,1,910,507,4,1
nan,nan,6,1,1681,168,6,1,1070,336,nan,1,1086,362,nan,1,440,641,28,1,nan,nan,0,1,190,705,6,1,925,511,43,1
1607,184,6,1,1606,184,6,1,1070,335,nan,1,nan,nan,nan,1,470,640,28,1,nan,nan,0,1,206,702,6,1,949,489,49,1
1569,191,6,1,1568,191,6,1,1070,335,nan,1,nan,nan,nan,1,501,640,28,1,nan,nan,0,1,219,704,6,1,980,473,49,1
1073,216,6,1,1522,194,6,1,1069,335,nan,1,1065,273,nan,1,531,636,28,1,nan,nan,0,1,234,695,6,1,978,485,49,1
1068,225,6,1,1479,190,6,1,1066,350,nan,1,nan,nan,nan,1,555,630,2,1,nan,nan,0,1,253,686,6,1,942,492,49,1
1451,192,6,1,1451,192,nan,1,1075,366,nan,1,1056,241,nan,1,581,618,2,1,nan,nan,0,1,264,683,6,1,920,478,49,1
nan,nan,6,1,1438,185,nan,1,1082,361,nan,1,1051,233,nan,1,608,591,2,1,nan,nan,0,1,281,677,6,1,922,465,49,1
1028,329,6,1,1426,177,63,1,1082,360,nan,1,1045,228,nan,1,610,565,2,1,612,579,2,1,315,665,69,1,927,451,45,1
1034,359,6,1,1407,176,63,1,1081,369,nan,1,1048,237,nan,1,602,551,nan,1,255,676,3,1,347,652,69,1,932,433,45,1
1047,345,6,1,1392,174,63,1,1094,390,nan,1,1075,243,nan,1,592,542,nan,1,537,605,3,1,379,637,69,1,927,407,45,1
1064,299,6,1,1360,165,63,1,1098,402,nan,1,1105,243,nan,1,588,532,nan,1,782,541,3,1,410,623,69,1,940,377,45,1
nan,nan,6,1,1342,161,6,1,1090,407,nan,1,1122,223,nan,1,606,503,nan,1,914,506,3,1,440,607,2,1,960,360,45,1
nan,nan,6,1,1330,169,6,1,1081,413,nan,1,1133,212,nan,1,622,475,nan,1,913,508,3,1,465,595,5,1,996,351,45,1
1007,206,6,1,1316,200,6,1,1060,435,nan,1,1149,211,nan,1,626,452,nan,1,900,537,3,1,489,582,5,1,1027,344,45,1
1001,201,6,1,1318,234,5,1,1047,447,nan,1,1166,212,nan,1,638,440,4,1,874,573,3,1,506,565,5,1,1047,328,45,1
1323,252,6,1,1322,252,5,1,1038,453,nan,1,1183,208,nan,1,654,434,4,1,839,583,3,1,523,582,5,1,1053,299,45,1
978,195,6,1,1319,263,66,1,1031,456,nan,1,1199,203,nan,1,672,429,4,1,844,563,7,1,551,590,nan,1,1044,264,45,1
972,196,nan,1,1310,270,6,1,1013,472,nan,1,1216,203,nan,1,687,423,4,1,861,553,8,1,581,594,nan,1,1016,250,45,1
963,207,nan,1,1304,279,3,1,992,494,nan,1,1233,205,nan,1,712,409,8,1,883,565,nan,1,608,593,9,1,1023,230,45,1
1302,291,nan,1,1301,291,nan,1,973,487,nan,1,1250,209,nan,1,727,389,8,1,870,579,nan,1,627,598,9,1,1002,203,45,1
947,233,nan,1,946,233,5,1,965,479,nan,1,1264,213,nan,1,734,375,8,1,860,585,80,1,653,606,9,1,990,187,45,1
942,247,nan,1,1299,313,5,1,972,474,nan,1,1275,217,nan,1,742,367,4,1,881,590,82,1,678,623,82,1,968,192,46,1
937,271,nan,1,1286,315,nan,1,989,475,nan,1,1280,223,nan,1,751,361,4,1,907,582,82,1,693,621,82,1,948,210,46,1
931,291,6,1,1255,326,nan,1,1012,456,nan,1,1250,227,nan,1,762,357,4,1,907,554,82,1,719,608,82,1,936,227,46,1
930,291,6,1,1228,338,nan,1,1027,431,nan,1,1216,228,nan,1,774,345,4,1,905,517,83,1,738,605,82,1,931,250,46,1
931,267,6,1,1214,349,nan,1,1042,411,nan,1,1193,225,nan,1,789,315,4,1,908,494,83,1,749,607,82,1,750,620,46,1
931,258,63,1,1201,359,nan,1,1049,407,nan,1,1175,225,nan,1,801,289,4,1,915,483,83,1,763,609,82,1,nan,nan,46,1
931,258,6,1,1185,365,6,1,1048,402,nan,1,1138,224,nan,1,809,278,48,1,927,477,85,1,779,612,82,1,811,291,46,1
931,258,6,1,1176,373,6,1,1052,400,nan,1,1094,227,nan,1,818,271,48,1,941,474,85,1,792,611,8,1,793,624,46,1
931,258,6,1,1176,386,63,1,1059,400,nan,1,1078,228,nan,1,828,267,48,1,953,470,8,1,804,604,8,1,861,319,46,1
931,258,9,1,1183,398,6,1,1077,397,nan,1,1076,229,nan,1,840,267,48,1,964,466,88,1,817,594,8,1,860,343,4,1
931,258,93,1,1181,410,6,1,1081,396,nan,1,1076,230,nan,1,847,279,48,1,975,461,71,1,830,579,85,1,876,369,4,1
931,258,9,1,1173,420,6,1,1080,396,nan,1,1075,239,nan,1,839,290,48,1,986,458,3,1,836,558,8,1,895,389,4,1
931,258,5,1,1165,430,63,1,1080,396,nan,1,1073,245,nan,1,828,298,48,1,993,456,4,1,836,542,8,1,913,411,4,1
931,258,5,1,1155,427,63,1,1080,396,nan,1,1074,245,9,1,831,327,48,1,964,455,5,1,841,529,8,1,925,437,4,1
931,258,9,1,1156,412,6,1,1080,396,nan,1,1076,242,9,1,846,357,48,1,958,445,nan,1,847,525,8,1,848,538,4,1
931,258,9,1,1161,397,65,1,1080,396,nan,1,1077,241,9,1,865,384,48,1,962,443,nan,1,854,521,8,1,nan,nan,4,1
nan,nan,9,1,1168,363,65,1,1080,396,nan,1,nan,nan,9,1,886,401,48,1,959,442,8,1,864,517,85,1,973,455,46,1
1160,329,9,1,1159,329,66,1,1080,396,nan,1,nan,nan,nan,1,900,387,48,1,951,436,8,1,874,513,85,1,979,454,46,1
1150,311,nan,1,1150,311,6,1,1080,396,nan,1,nan,nan,nan,1,908,372,48,1,966,427,8,1,882,506,85,1,987,443,46,1
1154,300,nan,1,1153,300,63,1,1080,396,nan,1,nan,nan,3,1,915,361,48,1,981,426,8,1,905,493,85,1,993,443,46,1
nan,nan,nan,1,nan,nan,69,1,1080,396,nan,1,nan,nan,3,1,922,352,48,1,nan,nan,8,1,929,473,85,1,994,442,46,1
nan,nan,nan,1,nan,nan,69,1,1080,396,nan,1,nan,nan,3,1,931,352,48,1,nan,nan,8,1,940,443,85,1,1001,437,46,1
nan,nan,nan,1,1145,225,6,1,1080,396,nan,1,nan,nan,9,1,940,353,48,1,nan,nan,8,1,938,413,85,1,1018,439,46,1
nan,nan,nan,1,1144,217,1,1,1080,396,nan,1,nan,nan,9,1,949,350,48,1,nan,nan,8,1,nan,nan,85,1,1045,436,46,1
931,258,nan,1,1128,201,1,1,1080,396,nan,1,1076,241,6,1,977,335,48,1,nan,nan,8,1,948,364,85,1,1061,419,46,1
931,258,nan,1,nan,nan,nan,1,1080,396,nan,1,1076,242,9,1,998,329,48,1,948,381,8,1,947,367,85,1,1060,398,46,1
nan,nan,nan,1,nan,nan,nan,1,1080,396,nan,1,1076,241,9,1,997,330,23,1,nan,nan,8,1,1044,370,85,1,1046,383,46,1
nan,nan,nan,1,nan,nan,3,1,1080,396,nan,1,1078,239,nan,1,1004,331,23,1,nan,nan,8,1,947,388,85,1,1030,380,46,1
nan,nan,nan,1,nan,nan,1,1,1080,396,nan,1,1078,236,5,1,957,415,23,1,nan,nan,8,1,957,415,85,1,1027,378,49,1
nan,nan,nan,1,nan,nan,1,1,1080,396,nan,1,1077,237,6,1,994,339,23,1,995,354,8,1,983,435,85,1,1036,373,49,1
nan,nan,nan,1,nan,nan,5,1,1080,396,nan,1,1056,247,nan,1,971,334,23,1,nan,nan,8,1,1044,348,85,1,1046,361,66,1
nan,nan,nan,1,1061,120,5,1,1080,396,nan,1,1022,260,6,1,963,339,23,1,nan,nan,8,1,1063,340,85,1,1065,353,6,1
1056,108,nan,1,1056,108,6,1,1080,396,nan,1,1019,258,9,1,960,351,23,1,nan,nan,nan,1,1079,330,85,1,1080,342,6,1
1045,106,nan,1,1044,106,nan,1,1080,396,nan,1,1019,254,26,1,962,363,23,1,1018,351,nan,1,1039,344,85,1,1090,322,69,1
1868,140,nan,1,1868,140,nan,1,nan,nan,nan,1,1022,242,23,1,1096,294,23,1,1002,344,nan,1,1040,333,43,1,1098,307,66,1
1720,166,nan,1,992,122,66,1,nan,nan,nan,1,nan,nan,25,1,959,390,23,1,999,333,nan,1,1035,323,43,1,1106,294,5,1
1627,182,nan,1,990,115,6,1,nan,nan,nan,1,nan,nan,26,1,960,418,23,1,nan,nan,nan,1,1027,310,43,1,1098,295,66,1
1581,194,nan,1,988,106,96,1,nan,nan,nan,1,1012,232,nan,1,970,435,23,1,nan,nan,nan,1,1030,289,43,1,1089,299,66,1
1544,212,nan,1,1543,212,93,1,nan,nan,nan,1,1012,232,23,1,968,445,23,1,nan,nan,nan,1,1039,270,43,1,1096,283,66,1
1503,238,nan,1,1503,238,95,1,nan,nan,nan,1,nan,nan,23,1,965,450,23,1,nan,nan,81,1,1036,263,43,1,1089,281,66,1
1469,257,nan,1,1468,257,96,1,nan,nan,nan,1,nan,nan,9,1,959,457,23,1,nan,nan,84,1,1032,260,43,1,1070,301,66,1
