202312051644
baigai
x
yagura
spinner_hydrant,others,1098,16,3,4,win
maneuver_spla_collabo,others,1302,5,1,5,win
hude_pablo,others,1222,13,3,5,win
shooter_h3_d,myself,878,6,1,3,win
shelter_spy_sorella,others,1104,7,5,5,lose
maneuver_kelvin,others,850,8,11,4,lose
shooter_bottle_foil,others,1081,7,5,4,lose
shooter_52,others,987,6,9,5,lose
a_x,a_y,a_sp,a_life,b_x,b_y,b_sp,b_life,y_x,y_y,y_sp,y_life,x_x,x_y,x_sp,x_life,u_x,u_y,u_sp,u_life,r_x,r_y,r_sp,r_life,d_x,d_y,d_sp,d_life,l_x,l_y,l_sp,l_life
1057,265,nan,1,1056,265,51,1,1052,413,nan,1,1313,45,nan,1,873,425,nan,1,228,818,nan,1,866,570,nan,1,843,581,nan,1
1054,268,nan,1,1054,269,nan,1,1042,423,nan,1,1313,45,nan,1,894,405,nan,1,257,816,nan,1,853,562,nan,1,854,575,nan,1
1053,270,3,1,1053,270,3,1,1032,438,nan,1,1313,45,nan,1,911,387,nan,1,299,823,nan,1,298,808,nan,1,859,573,nan,1
1053,271,nan,1,1052,271,3,1,1041,420,nan,1,1743,98,nan,1,924,380,nan,1,331,814,nan,1,855,559,nan,1,856,572,nan,1
1052,275,nan,1,1052,275,nan,1,1036,382,nan,1,1639,110,nan,1,934,376,nan,1,353,811,nan,1,353,797,4,1,860,576,nan,1
1042,299,5,1,1041,299,nan,1,1017,354,nan,1,1579,117,nan,1,930,354,nan,1,376,809,nan,1,375,795,4,1,854,568,nan,1
1026,323,5,1,1026,323,5,1,1009,363,nan,1,1547,125,nan,1,924,322,nan,1,390,811,nan,1,389,797,4,1,854,570,nan,1
1037,309,nan,1,1751,165,nan,1,994,377,nan,1,1505,130,nan,1,925,295,nan,1,387,827,nan,1,387,813,nan,1,855,573,nan,1
1059,270,nan,1,1470,247,nan,1,974,377,nan,1,1471,137,nan,1,926,280,nan,1,398,834,nan,1,866,570,nan,1,852,573,nan,1
1057,228,nan,1,1218,324,nan,1,961,369,nan,1,1443,152,nan,1,924,280,nan,1,433,831,nan,1,866,570,nan,1,850,575,nan,1
1047,206,nan,1,1068,371,9,1,952,358,nan,1,1426,154,nan,1,908,287,nan,1,470,819,nan,1,470,805,nan,1,852,579,nan,1
1022,189,nan,1,1068,371,9,1,946,346,nan,1,1407,155,nan,1,888,290,nan,1,502,802,nan,1,858,576,nan,1,859,589,nan,1
991,182,nan,1,1068,379,nan,1,939,334,nan,1,1386,153,nan,1,870,295,nan,1,498,776,nan,1,497,762,nan,1,870,593,nan,1
977,187,nan,1,1067,381,nan,1,934,314,nan,1,1354,149,nan,1,860,301,nan,1,488,759,nan,1,488,745,nan,1,891,602,nan,1
978,187,nan,1,978,187,5,1,917,288,nan,1,1315,143,nan,1,858,311,nan,1,490,748,4,1,866,570,nan,1,920,612,nan,1
977,185,nan,1,976,185,nan,1,897,273,nan,1,1297,140,nan,1,862,330,nan,1,502,745,nan,1,866,570,nan,1,920,635,nan,1
967,176,nan,1,1063,390,nan,1,884,268,nan,1,1313,45,nan,1,853,347,nan,1,514,750,nan,1,866,570,nan,1,918,647,nan,1
958,171,nan,1,1064,390,nan,1,875,270,nan,1,1313,45,nan,1,848,355,nan,1,524,739,nan,1,866,570,nan,1,917,646,nan,1
947,176,nan,1,1061,396,5,1,871,281,nan,1,1313,45,nan,1,848,357,nan,1,534,738,nan,1,866,570,nan,1,917,643,nan,1
935,181,nan,1,1046,405,nan,1,870,293,nan,1,1211,138,nan,1,849,364,nan,1,541,745,nan,1,866,570,nan,1,916,647,nan,1
923,188,nan,1,1053,397,9,1,866,305,nan,1,1184,141,nan,1,848,375,nan,1,543,738,nan,1,866,570,nan,1,916,649,nan,1
906,216,nan,1,1062,395,nan,1,861,317,nan,1,1159,156,nan,1,846,383,nan,1,541,738,nan,1,866,570,nan,1,916,649,nan,1
899,232,nan,1,1051,389,nan,1,859,315,nan,1,1132,168,nan,1,847,383,nan,1,540,738,nan,1,866,570,nan,1,916,648,nan,1
894,242,nan,1,1026,366,nan,1,851,287,nan,1,1109,170,nan,1,847,383,nan,1,544,734,nan,1,866,570,nan,1,916,648,nan,1
892,252,nan,1,995,340,9,1,841,260,nan,1,1093,179,nan,1,847,383,nan,1,548,718,nan,1,866,570,nan,1,916,648,nan,1
889,281,nan,1,960,323,91,1,835,249,nan,1,1081,196,nan,1,847,383,nan,1,551,704,nan,1,866,570,nan,1,916,648,nan,1
873,315,nan,1,932,313,nan,1,836,252,nan,1,1073,215,nan,1,847,383,nan,1,565,697,nan,1,564,682,nan,1,916,648,nan,1
nan,nan,nan,1,920,308,3,1,839,262,nan,1,1067,234,nan,1,847,383,nan,1,580,694,nan,1,579,680,nan,1,916,648,nan,1
921,309,nan,1,921,309,nan,1,841,270,nan,1,1062,261,nan,1,847,383,nan,1,604,676,nan,1,603,662,nan,1,917,645,nan,1
849,332,nan,1,924,311,nan,1,844,286,nan,1,1066,301,nan,1,847,383,nan,1,635,672,nan,1,634,658,nan,1,917,642,nan,1
927,312,nan,1,926,312,95,1,852,293,3,1,1076,338,6,1,847,383,9,1,666,672,40,1,665,658,nan,1,901,645,nan,1
864,299,nan,1,927,312,95,1,874,270,53,1,1065,351,6,1,847,383,92,1,672,682,40,1,869,634,nan,1,870,648,nan,1
nan,nan,nan,1,930,313,95,1,903,252,53,1,1057,359,6,1,847,383,92,1,672,702,nan,1,835,636,nan,1,837,649,nan,1
871,239,nan,1,941,312,95,1,nan,nan,53,1,1046,386,6,1,847,383,92,1,678,708,nan,1,804,637,nan,1,805,651,5,1
854,237,nan,1,945,290,95,1,nan,nan,53,1,1037,403,6,1,847,383,94,1,669,709,nan,1,144,680,nan,1,781,643,5,1
845,236,nan,1,951,248,95,1,nan,nan,53,1,1032,394,6,1,847,383,nan,1,684,719,42,1,242,656,nan,1,760,638,nan,1
839,227,nan,1,954,237,95,1,938,254,53,1,1038,395,6,1,847,383,nan,1,704,718,42,1,294,642,nan,1,739,634,nan,1
841,221,nan,1,954,240,95,1,935,248,53,1,1013,408,6,1,847,383,nan,1,731,716,4,1,325,630,nan,1,720,633,nan,1
848,224,nan,1,954,240,95,1,nan,nan,53,1,983,426,6,1,847,383,nan,1,756,701,4,1,371,607,nan,1,707,625,9,1
857,231,nan,1,954,241,95,1,912,247,53,1,974,429,6,1,847,383,nan,1,783,685,4,1,410,588,nan,1,696,620,9,1
863,244,nan,1,949,267,95,1,920,263,53,1,974,424,6,1,847,383,nan,1,806,674,44,1,445,578,nan,1,684,615,9,1
nan,nan,nan,1,944,293,95,1,nan,nan,53,1,969,419,9,1,847,383,nan,1,822,665,45,1,470,567,nan,1,670,610,66,1
nan,nan,nan,1,943,290,9,1,nan,nan,53,1,966,421,9,1,847,383,nan,1,824,659,45,1,491,555,nan,1,657,614,6,1
943,288,nan,1,942,288,nan,1,nan,nan,53,1,952,431,9,1,847,383,nan,1,829,655,48,1,521,547,nan,1,661,626,66,1
nan,nan,nan,1,943,293,nan,1,nan,nan,53,1,938,435,9,1,847,383,nan,1,838,654,4,1,551,545,nan,1,674,634,66,1
944,305,nan,1,943,305,nan,1,nan,nan,53,1,931,430,9,1,847,383,nan,1,851,654,48,1,575,535,nan,1,684,642,66,1
nan,nan,nan,1,945,323,nan,1,nan,nan,53,1,919,455,9,1,847,383,nan,1,866,654,49,1,589,523,nan,1,692,649,46,1
954,351,66,1,953,351,nan,1,nan,nan,53,1,910,470,9,1,699,642,nan,1,882,657,49,1,613,512,nan,1,701,655,46,1
821,283,3,1,955,368,nan,1,nan,nan,53,1,911,478,9,1,914,652,nan,1,916,666,0,1,650,504,nan,1,711,657,91,1
840,315,3,1,956,407,nan,1,944,452,53,1,912,484,9,1,719,646,nan,1,930,676,nan,1,671,506,nan,1,721,659,91,1
852,344,3,1,957,431,nan,1,nan,nan,53,1,907,504,9,1,726,646,nan,1,939,664,nan,1,685,506,nan,1,728,659,46,1
858,371,3,1,956,440,nan,1,935,505,53,1,900,536,9,1,729,637,nan,1,940,659,2,1,690,504,nan,1,731,650,46,1
858,377,3,1,955,424,nan,1,930,508,53,1,892,554,9,1,734,643,nan,1,939,660,4,1,670,495,nan,1,736,656,46,1
858,377,3,1,961,410,nan,1,931,506,53,1,896,557,nan,1,937,646,nan,1,939,660,8,1,653,490,nan,1,740,663,49,1
873,396,3,1,958,420,nan,1,959,513,53,1,908,528,nan,1,748,657,nan,1,939,660,nan,1,651,490,nan,1,750,669,66,1
894,400,3,1,924,439,nan,1,986,535,53,1,944,507,nan,1,747,646,nan,1,939,660,nan,1,656,494,nan,1,749,659,6,1
898,447,3,1,898,447,nan,1,987,545,53,1,979,493,nan,1,937,646,nan,1,939,660,8,1,660,499,nan,1,742,648,62,1
nan,nan,3,1,888,448,nan,1,987,539,53,1,992,494,3,1,937,646,nan,1,939,660,nan,1,664,506,0,1,739,636,66,1
879,424,3,1,879,424,nan,1,980,546,51,1,990,523,5,1,937,646,nan,1,939,660,nan,1,665,504,0,1,732,624,69,1
873,425,3,1,872,425,nan,1,981,555,55,1,nan,nan,6,1,718,603,nan,1,934,660,60,1,676,501,4,1,720,616,69,1
877,426,3,1,876,426,nan,1,974,551,5,1,nan,nan,nan,1,925,645,nan,1,926,659,6,1,680,500,9,1,706,615,66,1
885,433,3,1,885,433,nan,1,nan,nan,53,1,975,554,nan,1,926,645,nan,1,927,659,6,1,677,500,0,1,702,630,66,1
891,441,3,1,882,470,nan,1,975,550,53,1,nan,nan,9,1,931,645,nan,1,933,659,62,1,668,500,0,1,701,645,66,1
892,432,3,1,882,483,nan,1,nan,nan,53,1,975,554,6,1,936,645,nan,1,937,659,62,1,657,501,1,1,716,653,6,1
880,397,3,1,883,518,nan,1,nan,nan,53,1,975,554,6,1,936,645,nan,1,937,659,63,1,649,500,1,1,731,649,6,1
875,378,3,1,869,561,nan,1,nan,nan,53,1,975,554,11,1,182,772,nan,1,936,659,64,1,645,498,2,1,735,633,66,1
875,379,3,1,862,589,nan,1,nan,nan,53,1,975,554,11,1,447,712,nan,1,922,658,64,1,646,498,3,1,730,618,66,1
874,391,3,1,857,602,nan,1,nan,nan,61,1,975,554,11,1,677,651,nan,1,892,650,65,1,647,498,3,1,720,609,69,1
876,404,3,1,857,602,nan,1,nan,nan,63,1,983,546,11,1,729,636,nan,1,1658,173,68,1,648,498,4,1,705,611,66,1
883,415,3,1,860,596,nan,1,nan,nan,51,1,980,533,9,1,723,638,nan,1,1658,173,6,1,647,498,5,1,688,615,6,1
895,421,3,1,861,596,nan,1,nan,nan,65,1,969,527,9,1,705,634,nan,1,1658,173,nan,1,643,499,5,1,669,615,69,1
902,435,1,1,861,596,nan,1,nan,nan,65,1,958,522,9,1,696,624,nan,1,843,584,nan,1,648,500,6,1,649,615,66,1
886,576,3,1,885,576,nan,1,nan,nan,55,1,948,520,9,1,689,619,nan,1,841,586,8,1,649,498,6,1,632,607,66,1
906,559,nan,1,906,559,nan,1,917,482,55,1,944,514,9,1,676,623,nan,1,840,586,nan,1,635,490,nan,1,621,577,6,1
892,519,6,1,892,519,nan,1,912,480,55,1,977,508,9,1,665,618,nan,1,840,586,8,1,631,489,8,1,632,559,66,1
896,516,6,1,916,517,nan,1,922,488,55,1,1013,491,nan,1,664,616,nan,1,840,586,4,1,631,490,20,1,643,575,66,1
nan,nan,9,1,916,510,nan,1,945,505,55,1,1028,480,9,1,640,576,nan,1,845,581,80,1,620,495,21,1,642,589,69,1
916,511,9,1,916,511,9,1,979,521,53,1,1033,469,9,1,640,588,nan,1,848,588,8,1,610,500,22,1,642,601,6,1
nan,nan,9,1,923,508,9,1,999,528,6,1,1036,460,9,1,708,628,nan,1,867,616,8,1,602,500,2,1,635,605,6,1
941,477,9,1,941,477,9,1,991,533,6,1,1029,454,9,1,729,629,nan,1,871,618,82,1,600,503,28,1,633,593,6,1
1016,447,9,1,961,445,9,1,965,526,6,1,nan,nan,9,1,748,625,nan,1,871,618,83,1,604,504,29,1,641,598,9,1
1009,433,9,1,1009,433,9,1,952,515,53,1,1019,404,9,1,761,622,nan,1,871,618,84,1,607,504,1,1,644,608,9,1
1004,424,66,1,1004,424,9,1,938,519,59,1,1008,407,9,1,765,629,nan,1,871,618,85,1,610,504,6,1,652,616,66,1
970,413,63,1,969,413,9,1,904,510,59,1,nan,nan,9,1,757,632,nan,1,871,618,8,1,617,506,nan,1,662,621,6,1
994,451,63,1,969,404,9,1,870,519,59,1,976,455,9,1,749,628,nan,1,871,618,88,1,623,506,nan,1,668,629,62,1
976,373,6,1,975,373,6,1,852,526,59,1,945,482,9,1,736,623,nan,1,871,618,88,1,627,505,8,1,674,639,62,1
979,350,83,1,978,350,6,1,850,524,59,1,917,504,nan,1,724,619,nan,1,871,618,9,1,625,505,8,1,725,632,3,1
910,507,83,1,979,347,6,1,840,512,59,1,893,527,1,1,713,617,nan,1,871,618,9,1,625,505,nan,1,692,658,3,1
935,495,8,1,978,351,6,1,824,510,59,1,900,521,19,1,702,616,nan,1,871,618,9,1,625,505,nan,1,705,660,63,1
951,477,83,1,982,371,6,1,817,518,59,1,925,491,5,1,703,636,nan,1,871,618,0,1,625,505,nan,1,705,649,6,1
972,456,89,1,985,413,6,1,817,522,3,1,nan,nan,6,1,703,624,nan,1,871,618,0,1,625,505,4,1,705,637,6,1
969,443,89,1,988,451,6,1,812,529,3,1,951,476,6,1,648,614,nan,1,871,618,nan,1,620,505,4,1,707,627,66,1
955,451,89,1,955,452,6,1,791,547,nan,1,nan,nan,23,1,619,610,nan,1,871,618,nan,1,619,506,4,1,714,628,66,1
997,521,89,1,996,521,6,1,777,561,nan,1,942,481,23,1,633,591,nan,1,871,618,nan,1,619,506,41,1,726,632,6,1
898,484,89,1,1000,543,6,1,773,566,5,1,nan,nan,23,1,649,576,nan,1,871,618,nan,1,620,505,41,1,738,639,6,1
888,470,89,1,1006,545,6,1,772,569,5,1,nan,nan,23,1,644,577,nan,1,871,618,2,1,631,503,2,1,746,647,6,1
887,449,69,1,1010,542,9,1,773,568,5,1,nan,nan,nan,1,647,579,nan,1,871,618,3,1,638,502,42,1,754,653,69,1
nan,nan,93,1,1001,556,9,1,773,567,5,1,883,435,5,1,652,584,nan,1,871,618,3,1,627,499,42,1,755,664,69,1
996,586,91,1,996,586,9,1,773,567,5,1,881,429,nan,1,643,582,0,1,871,618,94,1,603,502,42,1,764,669,96,1
nan,nan,91,1,1001,604,9,1,774,567,5,1,887,430,9,1,654,579,0,1,871,618,5,1,598,503,42,1,774,670,96,1
887,418,91,1,1008,613,9,1,774,567,5,1,758,632,31,1,672,578,0,1,871,618,nan,1,602,510,42,1,786,671,91,1
888,403,91,1,1008,619,9,1,774,567,5,1,884,429,33,1,674,578,nan,1,871,618,nan,1,611,515,42,1,799,669,91,1
890,392,91,1,1004,627,9,1,774,567,5,1,865,441,61,1,673,577,2,1,871,618,nan,1,615,512,42,1,812,667,96,1
898,386,91,1,997,636,9,1,774,567,nan,1,856,473,35,1,687,568,2,1,871,618,nan,1,626,511,42,1,820,653,99,1
903,389,91,1,988,643,9,1,774,567,nan,1,852,479,35,1,695,563,4,1,871,618,nan,1,621,508,42,1,827,623,99,1
904,397,91,1,980,645,9,1,774,567,3,1,849,483,66,1,694,563,6,1,938,696,nan,1,618,508,42,1,808,608,96,1
885,405,91,1,983,633,9,1,774,567,9,1,847,488,66,1,694,564,8,1,1658,173,nan,1,618,508,42,1,783,612,96,1
870,408,91,1,996,614,9,1,774,567,9,1,846,495,66,1,699,562,8,1,1658,173,nan,1,616,509,42,1,617,522,nan,1
874,408,91,1,998,578,9,1,774,567,9,1,842,499,66,1,699,562,9,1,1658,173,nan,1,620,511,42,1,751,624,nan,1
882,409,9,1,988,565,9,1,774,567,9,1,834,507,66,1,702,561,0,1,1658,173,nan,1,630,507,42,1,740,627,nan,1
888,408,93,1,985,565,9,1,774,567,9,1,831,506,66,1,700,562,0,1,1658,173,nan,1,627,501,42,1,728,632,nan,1
906,400,9,1,984,565,9,1,774,567,9,1,837,498,66,1,694,564,nan,1,1658,173,nan,1,624,498,42,1,716,634,nan,1
925,389,9,1,984,565,9,1,774,567,9,1,838,497,66,1,688,565,nan,1,1658,173,nan,1,625,501,42,1,701,633,99,1
923,383,9,1,981,564,9,1,774,567,9,1,839,497,43,1,678,567,2,1,11,619,nan,1,626,504,42,1,686,628,99,1
912,391,95,1,978,557,9,1,774,567,9,1,839,497,43,1,660,575,nan,1,82,593,nan,1,626,503,42,1,662,588,99,1
898,425,95,1,981,564,9,1,774,567,9,1,839,497,43,1,670,575,nan,1,125,584,nan,1,626,503,42,1,672,588,99,1
897,459,95,1,984,572,9,1,774,567,33,1,839,497,43,1,677,574,4,1,161,576,nan,1,626,503,42,1,628,516,99,1
908,474,95,1,983,569,9,1,774,567,33,1,nan,nan,1,1,677,574,4,1,200,568,nan,1,626,503,42,1,628,516,99,1
916,480,95,1,983,557,9,1,774,567,33,1,839,497,1,1,677,574,8,1,228,558,nan,1,628,503,42,1,629,516,99,1
915,489,95,1,986,558,9,1,774,567,31,1,839,497,1,1,687,570,4,1,251,563,nan,1,632,503,42,1,634,516,99,1
898,510,95,1,989,558,9,1,774,567,31,1,839,497,49,1,692,568,22,1,281,565,nan,1,637,502,42,1,682,628,99,1
888,509,95,1,990,559,6,1,nan,nan,31,1,839,497,49,1,691,568,22,1,302,579,nan,1,637,502,nan,1,693,629,99,1
888,497,95,1,992,559,6,1,nan,nan,31,1,839,497,49,1,691,568,22,1,339,593,nan,1,637,509,nan,1,703,630,99,1
898,482,95,1,988,557,6,1,nan,nan,31,1,nan,nan,49,1,694,565,2,1,378,611,nan,1,638,509,nan,1,711,634,99,1
911,470,95,1,987,555,6,1,nan,nan,31,1,nan,nan,49,1,702,570,2,1,419,615,nan,1,642,508,nan,1,717,642,99,1
920,468,95,1,987,555,6,1,nan,nan,nan,1,839,497,49,1,702,573,24,1,451,618,nan,1,640,508,2,1,718,651,99,1
913,464,9,1,987,555,6,1,nan,nan,nan,1,nan,nan,49,1,692,577,24,1,475,621,nan,1,626,513,2,1,719,664,99,1
903,462,nan,1,987,555,6,1,nan,nan,nan,1,nan,nan,45,1,703,575,2,1,495,636,nan,1,617,515,28,1,727,671,99,1
888,451,nan,1,986,556,6,1,nan,nan,3,1,839,497,46,1,722,583,2,1,512,650,nan,1,620,516,28,1,737,676,99,1
889,432,nan,1,986,556,1,1,nan,nan,31,1,839,497,9,1,741,590,2,1,534,652,nan,1,621,516,28,1,746,677,99,1
879,421,nan,1,987,558,nan,1,nan,nan,31,1,839,497,46,1,759,593,28,1,546,657,nan,1,623,517,29,1,757,672,99,1
883,421,nan,1,987,560,nan,1,nan,nan,85,1,839,497,9,1,776,592,2,1,560,662,nan,1,636,514,29,1,767,670,99,1
896,420,nan,1,987,560,3,1,nan,nan,85,1,839,497,56,1,790,592,2,1,573,667,nan,1,645,512,0,1,777,672,99,1
900,432,nan,1,987,560,1,1,nan,nan,85,1,839,497,53,1,803,582,nan,1,583,678,nan,1,644,512,4,1,788,669,99,1
891,452,nan,1,987,560,5,1,nan,nan,85,1,839,497,53,1,810,558,nan,1,595,684,nan,1,629,513,7,1,796,659,99,1
891,468,nan,1,987,560,5,1,nan,nan,85,1,nan,nan,53,1,605,678,nan,1,606,692,nan,1,601,515,9,1,802,647,99,1
894,473,nan,1,987,560,6,1,1748,310,65,1,nan,nan,56,1,810,513,8,1,618,698,nan,1,587,517,40,1,803,642,99,1
898,474,nan,1,987,560,nan,1,1459,411,85,1,nan,nan,56,1,813,509,7,1,632,700,nan,1,588,516,41,1,803,643,99,1
902,479,nan,1,987,560,nan,1,1195,497,85,1,nan,nan,66,1,808,499,7,1,665,703,nan,1,594,509,41,1,802,644,6,1
910,488,nan,1,987,559,nan,1,nan,nan,33,1,nan,nan,66,1,805,483,8,1,698,700,0,1,597,508,42,1,798,639,6,1
919,487,nan,1,987,557,nan,1,nan,nan,3,1,nan,nan,66,1,810,470,4,1,720,690,0,1,597,509,43,1,786,630,6,1
940,474,nan,1,nan,nan,9,1,985,545,91,1,nan,nan,66,1,813,459,4,1,737,678,0,1,599,509,45,1,772,630,6,1
959,473,nan,1,958,473,6,1,979,526,3,1,nan,nan,66,1,814,448,40,1,1658,173,nan,1,599,509,46,1,758,635,66,1
969,472,nan,1,993,548,11,1,975,511,3,1,nan,nan,63,1,815,435,40,1,1658,173,2,1,598,509,62,1,744,640,66,1
976,466,nan,1,999,545,nan,1,nan,nan,3,1,nan,nan,63,1,814,423,4,1,1658,173,nan,1,598,509,64,1,723,645,69,1
983,458,nan,1,983,458,3,1,970,532,3,1,981,532,63,1,811,414,4,1,769,676,nan,1,599,508,nan,1,700,647,69,1
990,450,nan,1,955,515,1,1,nan,nan,3,1,nan,nan,63,1,810,405,44,1,771,678,4,1,606,498,nan,1,678,641,66,1
995,442,nan,1,942,508,1,1,nan,nan,3,1,nan,nan,63,1,809,403,47,1,760,691,nan,1,604,498,68,1,659,621,6,1
1000,434,nan,1,999,434,5,1,950,527,3,1,nan,nan,63,1,809,404,nan,1,759,704,6,1,608,501,68,1,641,599,6,1
1001,427,nan,1,889,539,6,1,951,526,3,1,nan,nan,63,1,809,404,7,1,769,707,nan,1,614,501,69,1,640,574,62,1
993,417,nan,1,902,582,6,1,951,527,3,1,nan,nan,63,1,809,404,4,1,781,709,nan,1,607,504,60,1,650,575,62,1
980,416,nan,1,904,604,6,1,942,523,3,1,nan,nan,63,1,809,404,60,1,819,718,8,1,593,530,60,1,651,588,66,1
971,422,nan,1,904,608,6,1,931,517,3,1,1871,160,63,1,809,404,6,1,856,726,0,1,582,568,61,1,644,591,69,1
959,436,nan,1,904,608,6,1,924,516,3,1,1586,258,63,1,809,404,62,1,884,712,2,1,637,577,62,1,638,590,69,1
933,461,nan,1,905,608,nan,1,923,520,3,1,1303,354,63,1,809,404,62,1,896,712,5,1,636,574,62,1,637,587,66,1
905,488,nan,1,905,608,nan,1,906,539,3,1,1063,435,63,1,809,404,6,1,893,730,8,1,893,716,63,1,641,584,66,1
881,516,nan,1,903,604,6,1,887,552,nan,1,950,472,63,1,809,404,6,1,899,741,nan,1,615,628,64,1,643,582,66,1
nan,nan,nan,1,nan,nan,6,1,886,550,3,1,949,473,63,1,809,404,64,1,922,746,nan,1,615,647,64,1,643,579,6,1
nan,nan,nan,1,nan,nan,6,1,884,546,nan,1,926,496,63,1,809,404,6,1,930,753,8,1,628,648,65,1,643,582,66,1
870,532,nan,1,870,532,6,1,886,546,nan,1,897,527,63,1,809,404,68,1,930,757,4,1,642,642,65,1,642,589,69,1
881,535,nan,1,883,575,6,1,nan,nan,nan,1,nan,nan,63,1,809,404,67,1,939,754,4,1,649,635,66,1,643,590,6,1
892,574,nan,1,892,574,6,1,nan,nan,nan,1,974,5,63,1,809,404,64,1,949,743,20,1,641,570,6,1,643,583,6,1
898,544,nan,1,887,581,3,1,nan,nan,nan,1,nan,nan,63,1,809,404,0,1,959,733,2,1,641,578,6,1,642,592,2,1
901,538,nan,1,874,587,3,1,nan,nan,nan,1,861,530,63,1,809,404,nan,1,966,720,2,1,599,585,68,1,642,602,9,1
914,524,nan,1,913,524,1,1,862,587,nan,1,828,521,63,1,809,404,nan,1,971,707,22,1,970,693,69,1,645,612,6,1
939,497,nan,1,849,593,5,1,nan,nan,nan,1,801,515,63,1,809,404,2,1,975,694,22,1,974,679,69,1,647,624,6,1
967,478,nan,1,966,478,5,1,841,576,nan,1,795,507,63,1,809,404,2,1,977,681,23,1,648,625,0,1,650,638,6,1
974,476,nan,1,821,611,5,1,832,573,nan,1,793,499,66,1,809,404,nan,1,993,653,2,1,992,639,0,1,654,650,6,1
967,476,nan,1,821,611,5,1,829,584,nan,1,790,492,66,1,809,404,7,1,1016,619,2,1,630,602,1,1,658,662,6,1
954,476,nan,1,821,611,5,1,nan,nan,nan,1,780,492,69,1,809,404,4,1,1045,595,2,1,616,568,2,1,660,672,66,1
940,478,nan,1,821,611,5,1,nan,nan,nan,1,776,501,69,1,809,404,8,1,1084,592,2,1,617,551,3,1,668,671,69,1
926,490,nan,1,821,611,5,1,nan,nan,nan,1,775,509,1,1,809,404,8,1,1093,598,2,1,637,555,3,1,674,660,66,1
898,519,nan,1,821,611,5,1,840,647,nan,1,773,521,5,1,809,404,82,1,1074,577,2,1,651,560,4,1,677,648,91,1
876,550,nan,1,821,611,5,1,835,666,nan,1,766,522,6,1,664,625,8,1,1073,535,2,1,651,562,6,1,666,639,99,1
861,555,3,1,821,611,5,1,832,677,nan,1,759,488,9,1,650,622,8,1,1076,514,2,1,647,564,8,1,652,635,9,1
856,540,3,1,821,611,5,1,837,678,nan,1,755,464,9,1,1075,498,84,1,1076,512,2,1,646,566,8,1,641,632,96,1
866,512,3,1,821,611,5,1,836,689,nan,1,746,443,66,1,648,565,84,1,1073,513,2,1,648,565,9,1,635,626,nan,1
873,488,3,1,821,611,5,1,833,713,nan,1,738,423,91,1,1061,487,85,1,1062,501,2,1,645,565,80,1,633,625,nan,1
877,477,3,1,821,611,5,1,824,718,nan,1,725,397,91,1,1051,476,88,1,1052,490,2,1,652,571,81,1,634,627,nan,1
879,465,3,1,821,611,6,1,825,726,nan,1,704,366,91,1,633,630,87,1,1034,472,2,1,652,570,81,1,635,643,nan,1
881,452,3,1,821,611,nan,1,824,728,nan,1,698,340,63,1,630,644,84,1,1013,466,2,1,653,569,82,1,633,657,nan,1
888,442,3,1,821,611,nan,1,820,715,nan,1,712,327,63,1,6,712,9,1,994,484,2,1,654,567,83,1,628,667,nan,1
886,433,3,1,821,611,3,1,832,716,nan,1,717,315,63,1,171,688,42,1,986,497,2,1,658,564,84,1,624,678,nan,1
878,447,3,1,878,447,31,1,838,709,nan,1,723,308,63,1,274,678,4,1,979,484,4,1,659,564,86,1,624,686,nan,1
868,488,3,1,nan,nan,35,1,844,699,nan,1,738,315,61,1,331,674,94,1,967,479,4,1,660,564,8,1,625,700,nan,1
865,506,3,1,864,506,63,1,853,699,nan,1,741,332,61,1,362,673,5,1,953,477,4,1,660,564,88,1,616,714,nan,1
865,501,3,1,865,501,46,1,837,692,nan,1,753,343,65,1,407,684,5,1,944,483,4,1,668,571,89,1,602,715,nan,1
865,508,3,1,nan,nan,43,1,815,695,nan,1,766,352,65,1,448,691,7,1,933,492,4,1,677,579,91,1,593,721,nan,1
850,535,3,1,850,535,43,1,812,695,3,1,775,365,65,1,478,685,48,1,928,483,4,1,697,575,91,1,593,732,nan,1
839,539,3,1,839,539,45,1,808,693,3,1,783,399,65,1,494,665,8,1,945,481,4,1,732,575,93,1,585,735,nan,1
839,539,1,1,839,539,99,1,817,688,3,1,789,429,65,1,509,648,48,1,938,493,5,1,759,581,93,1,577,725,nan,1
839,539,1,1,839,539,99,1,841,680,3,1,806,423,65,1,522,641,48,1,909,513,8,1,779,585,94,1,572,714,nan,1
839,539,nan,1,nan,nan,99,1,852,673,3,1,812,414,65,1,547,631,48,1,872,538,nan,1,872,524,95,1,565,705,nan,1
nan,nan,nan,1,nan,nan,63,1,860,663,3,1,809,412,65,1,580,620,48,1,853,562,nan,1,793,579,95,1,559,697,nan,1
839,539,nan,1,nan,nan,63,1,854,661,3,1,812,413,65,1,605,601,48,1,844,574,8,1,551,677,9,1,552,690,nan,1
839,539,nan,1,839,539,63,1,854,660,3,1,826,418,65,1,624,575,48,1,1658,173,8,1,545,672,9,1,546,685,nan,1
839,539,nan,1,839,539,63,1,854,660,1,1,837,427,65,1,635,558,48,1,798,632,4,1,838,611,9,1,537,689,nan,1
839,539,nan,1,839,539,63,1,nan,nan,nan,1,859,451,65,1,649,561,48,1,791,652,4,1,857,628,9,1,539,703,nan,1
